,infoDayweek,infoDate,infoMonth,sunUp,sunDown,tempMax,tempMin,maxTemp,maxYear,minTemp,minYear,dayInfo,dayHistory,city
51,Вторник,21,февраля,08:01,18:38,+3°,-3°,11.7°, 1977,-31.0°, 1978 ,"  На протяжении всего дня небо в Виннице было покрыто облаками. Утренний снег днем сменился мелким дождем, который закончился до наступления вечера.  "," Народный прогноз погоды: 21 февраля отмечается день памяти пророка Захария Серповидца, а так же Феодора Стратилата. Если ночью гром прогремел, можно было рассчитывать на богатый урожай, большой приплод у животных и частые дожди летом. Нашими предками было подмечено, что чем холоднее последняя неделя февраля, тем более теплым окажется март месяц.",vinitsa
52,Среда,22,февраля,07:59,18:39,+3°,+2°,11.4°, 1950,-27.9°, 1985 ,"  В Виннице на протяжении всего дня стояла облачная погода. Утром был дождь. Ближе к середине дня он прекратился, а вечером пошел снова.  "," Народный прогноз погоды: 22 февраля в народе называется Никифоры-Панкраты. С этого дня сильный мороз чаще бывает лишь ночью. Наши предки говорили: «На Никифора ночь темна — убегает зима» — небо без звезд указывает на раннюю весну. Была традиция на Никифора собирать разные семена, выставлять их на три утренние зари на мороз и откладывать их к посевной. Считалось, что это дает большую устойчивость растениям к температурным перепадам.",vinitsa
53,Четверг,23,февраля,07:57,18:41,+5°,+2°,12.3°, 1998,-24.2°, 1945 ,"  Весь день в Виннице было облачно. Ночной дождь закончился еще до наступления утра. День прошел без осадков, а вечером дождь начался снова.  "," Народный прогноз погоды: В этот день почитается память преподобного Прохора Печерского. В народе святого называли Прохор-Зимоох и говорили: «До Прохора старуха охала: «Ой, студено!» Пришел Прохор да Влас (24 февраля): «Никак скоро весна у нас?», «Прохор — к теплу поворот». В народе приметили, если 23, 24, 25 февраля иней на деревьях, то будет дождь на Мокия Мокрого (24 мая), а это значит, что все лето будет «мокрым».",vinitsa
54,Пятница,24,февраля,07:55,18:43,+11°,+4°,15.6°, 1990,-19.0°, 1963 ,"  Начиная с самого утра и до позднего вечера, погода в Виннице оставалась пасмурной. Без осадков.  "," Народный прогноз погоды: 24 февраля отмечается день памяти святого Власия Севастийского. До Власия были морозы: рождественские, крещенские, афанасьевские, тимофеевские, никольские. Но власьевские морозы считались самыми «крутыми», и последними. В народе говорили: «Прольет Власий маслица на дорогу — зиме пора убирать ноги», потому что в этот день часто бывали оттепели.",vinitsa
55,Суббота,25,февраля,07:53,18:44,+4°,-2°,15.5°," 1990, 2008",-25.7°, 1976 ,  В Виннице на протяжении всего дня стояла облачная погода. Днем и вечером был снег.  ," Народный прогноз погоды: 25 февраля почитается память святого Алексия, чудотворца. В народе 25 февраля назывался днем Алексея Рыбного, потому что если в этот день наступала оттепель — летом будет хорошо ловиться рыба. С этого дня в течение трех дней выставляли на утренний мороз зерно, предназначенное для посева, говоря, что тронутые морозом семена дают лучший урожай. Если на Алексея небо звездно, можно ждать хлеборода. А солнечный день обещал хороший урожай яблок.",vinitsa
56,Воскресенье,26,февраля,07:51,18:46,+3°,-3°,17.3°, 1990,-21.3°," 1956, 1962 ","  С самого утра небо в Виннице покрылось облаками, которые не покинули его до позднего вечера. Без осадков.  "," Народный прогноз погоды: 26 февраля отмечается день памяти преподобного Мартиниана, «укротителя страстей». Если в этот день снег таял, то весна обещала быть хорошей, и наоборот, пасмурный день предсказывал холодную и затяжную весну. Если в вечер этого дня луна была красной, то на следующий день ожидали ветра, тепла и снега.",vinitsa
57,Понедельник,27,февраля,07:49,18:47,+9°,+2°,12.2°," 1990, 2008",-22.0°," 1950, 1961 ","  В Виннице к вечеру тучи, царившие в небе весь день, убрались восвояси. Без осадков.  "," Народный прогноз погоды: 27 февраля почитается память святого равноапостольного Кирилла. В старину в этот день повитухи принимали с гостинцами женщин, у которых они принимали роды. В прежние времена заметили, что хорошая погода на Кирилла говорит о том, что вскоре наверняка ударят крепкие морозы.",vinitsa
58,Вторник,28,февраля,07:47,18:49,+4°,+1°,13.0°, 1998,-24.3°, 1985 ,  В этот день в Виннице с утра и до самого вечера сохранялась пасмурная погода. Без осадков.  ," Народный прогноз погоды: В этот день почитается память апостола Онисима. Если в этот день хорошо таял снег, то сенокос обещал быть хорошим. В старину говорили, что 28 февраля зима с весной начинают борьбу: «Кому идти вперед, а кому вспять повернуть». Еще говорили: «Как в феврале аукнется, так осенью откликнется» — по погоде этого дня могли судить о погоде предстоящей осенью.",vinitsa
59,Среда,1,марта,07:45,18:51,+10°,+2°,12.1°, 1966,-21.8°, 1985 ,  В Виннице облачная погода продержалась весь день. Без осадков.  ," Народный прогноз погоды: 1 марта отмечается день памяти 12 мучеников: Памфила, Валента и других. В прежние времена заметили: если с первых дней весна ""разгульна, не застенчива - обманет, верить нечего"". Погоду в этот день предсказывали гром и ветер. Если 1 марта при северном ветре прогремит гром, то весна будет холодной, при восточном ветре - весна будет сухой, при западном – мокрой, а при южном – тёплой.",vinitsa
60,Четверг,2,марта,07:43,18:52,+9°,+3°,14.3°, 1995,-21.6°, 1986 ,"  В Виннице до самого вечера держалась пасмурная погода, и лишь под конец дня небо очистилось от облаков. Ночью начался мелкий дождь, но ближе к утру он закончился. Больше в этот день осадков не было.  "," Народный прогноз погоды: 2 марта почитается память великомученика Федора Тирона и праведной Мариамны. В старину верили, что смотреть вечером на небо в этот день не стоит, ибо увиденная на Федора падающая звезда может означать тяжелую болезнь. Первый раз в году видны кучевые облака, серая ворона, чуя приход тепла, начинает строить гнездо. Люди живут ожиданием тепла, но зима ещё напоминает о себе внезапными морозами. ""Какая погода в этот день такому и лету быть"".",vinitsa
61,Пятница,3,марта,07:41,18:54,+7°,+2°,13.3°, 1997,-22.3°, 1987 ,"  В Виннице была пасмурная погода, которая прояснилась только к вечеру. Без осадков.  "," Народный прогноз погоды: В этот день почитается память святителя Льва, папы Римского и святителя Агапита, исповедника. В прежние времена говорили: ""Распушилась верба, зиме нет ходу до крестьянского двора"". В этот день почитали птичку-овсянку ""вестницей скорого тепла слыла она"", крестьянки пекли овсянички (пирожки из овсяной муки). Наши предки старались увидеть как можно больше указаний на скорый приход тепла, ожидая весны и возрождения природы.",vinitsa
62,Суббота,4,марта,07:39,18:55,+11°,+1°,16.1°, 1995,-23.7°, 1987 ,  Ясной погодой нас этот день не порадовал - в Виннице тучи закрыли небо уже с самого утра и никуда не делись до позднего вечера. Без осадков.  ," Народный прогноз погоды: 4 марта отмечается день памяти святителей Архиппа, Филимона и его жены Апфии. В старину этот день назывался Маньяк. Исстари ведется предание, что в этот день не следует смотреть на падающие звезды, так как это худая примета. Если ""на Федота снежный занос – к поздней траве"". Если в этот день в лесу встретить белого зайца – снег обязательно выпадет еще. А если посчастливится увидеть пролетающую чайку, значит лед скоро пойдет. Часто в этот день усиливается ветер.",vinitsa
63,Воскресенье,5,марта,07:37,18:57,+12°,+3°,14.3°, 1998,-21.3°, 1952 ,  В этот день в Виннице с утра и до самого вечера сохранялась пасмурная погода. Без осадков.  ," Народный прогноз погоды: 5 марта почитается память святого Льва Катанского. На этот день еще распостраняется традиция не смотреть на падающие звезды. Погода 5 марта достаточно обманчива: может быть как оттепель, так и мороз. В старину заметили: ""если в этот день снег тает, то долго не растает"". Именно 5 марта начинается раннее разрушение устойчивого снежного покрова. Этот день удачен для посева семян на рассаду помидоров, баклажанов, перца.",vinitsa
64,Понедельник,6,марта,07:35,18:59,+11°,+3°,16.9°, 1995,-23.3°, 1969 ,"  В Виннице облачная погода продержалась весь день. Весь день прошел без осадков, только вечером начался дождь.  "," Народный прогноз погоды: В этот день почитается память преподобного Тимофея, пустынника. В народе Тимофея называли Весновеем и говорили: ""Как ни злись метелица, все весной повеивает"", «Дожить до Весновея, а там зима не страшна». Этот день отличался первыми солнечными оттепелями. О погоде судили и по ветрам: если в этот день теплые ветры, то и весна будет теплой. В это время начинается сокодвижение в кленах и березах.",vinitsa
65,Вторник,7,марта,07:33,19:00,+11°,+5°,17.0°, 2002,-22.6°, 1964 ,"  С утра и до самого вечера небо в Виннице было скрыто за облаками. Ночью был дождь, но уже к утру он закончился. Больше осадков не наблюдалось.  "," Народный прогноз погоды: 7 марта отмечается день памяти преподобного Моисея Белозерского, Маврикия. На Маврикия приходится самый ранний прилет грачей, прилетают первые скворцы, а это сулит раннюю весну. В этот день можно услышать самую раннюю трель полевого жаворонка. В старину заметили, что прохладный день 7 марта указывает на то, что лето скорее всего будет дождливым.",vinitsa
66,Среда,8,марта,07:31,19:02,+10°,+2°,12.6°, 1975,-21.2°, 1987 ,  Весь день в Виннице было облачно. Без осадков.  , Народный прогноз погоды: 8 марта почитается память преподобного Поликарпа Брянского. С 8 по 15 марта не исключено возвращение холодов: «Март месяц любит куролесить: морозом гордится и на нос садится». Зима уступает место весне.,vinitsa
67,Четверг,9,марта,07:29,19:03,+9°,+4°,16.4°, 1990,-24.2°, 1964 ,"  В Виннице до самого вечера держалась пасмурная погода, и лишь под конец дня небо очистилось от облаков. Без осадков.  "," Народный прогноз погоды: 9 марта отмечается день обретения главы Иоанна Крестителя. Этот день предсказывал погоду на апрель: ""Если день по снегу, то и в апреле по снегу, а если по голу, то и в апреле по голу"". День 9 марта в народе зовут еще Дмитриевым днем. И по этому дню судили о погоде на праздник Пасхи: ""Если Дмитриев день на снегу, то святая (Пасха) по снегу, а Дмитриев по голу, и святая по голу"". Если рога луны яркие и крутые — к морозу.",vinitsa
68,Пятница,10,марта,07:27,19:05,+10°,+1°,14.0°, 1975,-22.6°, 1952 ,"  Начиная с самого утра и до позднего вечера, погода в Виннице оставалась пасмурной. Весь день прошел без осадков, только вечером начался дождь.  "," Народный прогноз погоды: В этот день почитается память святителя Тарасия, архиепископа Константинопольского. Погоду в этот день предсказывают птицы: синица запела - тепло ворожит. С этого дня происходит переход средней температуры воздуха через 0 градусов. Это считается временем появления проталин. Набухают почки — весну чуют. С этого дня хорошо садить семена на рассаду капусты и помидоров.",vinitsa
69,Суббота,11,марта,07:24,19:06,+7°,+5°,14.3°, 1961,-21.2°, 1952 ,  Облачная погода продержалась в Виннице до самого вечера. С утра и до позднего вечера шел дождь.  ," Народный прогноз погоды: 11 марта отмечается день памяти святого Порфирия, епископа Гизского. В прежние времена погоду в этот день определяли по ветру: если ветер подует с юга или с юго-запада, следует ждать скорого потепления.",vinitsa
70,Воскресенье,12,марта,07:22,19:08,+4°,+3°,15.5°, 2001,-22.6°, 1987 ,"  С утра и до самого вечера небо в Виннице было скрыто за облаками. Начиная с середины дня шел дождь, который к вечеру стал слабее.  "," Народный прогноз погоды: 12 марта почитается память преподобного Прокопия Декаполита, исповедника. В народе этого святого называли еще Перезимником. Говорили, что в этот день ""март дорогу рушит, да вязнет в сугробе"", ""и тает, и мерзнет"". Если в этот день бывал дождь, то ожидали и мокрого лета. А если дул южный ветер, и на улице была капель, то лето обещало быть теплым.",vinitsa
71,Понедельник,13,марта,07:20,19:10,+7°,+1°,17.8°, 2001,-17.1°, 1952 ,  Облачная погода продержалась в Виннице до самого вечера. Без осадков.  ," Народный прогноз погоды: В этот день почитается память преподобного Василия, исповедника. В народе замечено, что этот день всегда бывает теплым, правда может случится и дождь, но это хорошая примета: к богатому урожаю и хорошему лету. Наши предки наблюдали, как тают круги вокруг дерева, по этому судили о весенней погоде: ""круты края, крута и весна будет, пологи — весна будет протяжливой"". 13 марта считается астрономическим рубежом зимы и лета.",vinitsa
72,Вторник,14,марта,07:18,19:11,+8°,+1°,17.4°, 2002,-16.0°, 1987 ,  С утра и до самого вечера небо в Виннице было скрыто за облаками. Без осадков.  ," Народный прогноз погоды: 14 марта почитается память первомученицы Евдокии. В старину по Евдокии судили о лете и будущем урожае: «Какова Евдокия, таково и лето»; «Отколе ветер в Евдокию, оттуда и все лето». «Если грачи прилетели до Евдокии - лето будет мокрое, а снег сойдет рано». Если 14 марта идет снег с дождем и дует теплый ветер, значит лето будет мокрое; а мороз и ветер с севера - к лету холодному.",vinitsa
73,Среда,15,марта,07:16,19:13,+8°,+3°,10.0°, 1997,-20.5°, 1987 ,"  С утра и до самого вечера небо в Виннице было скрыто за облаками. Утром и днем осадков не наблюдалось, а вечером шел дождь.  "," Народный прогноз погоды: 15 марта почитается память священномученика Феодота Киринейского. С давних времен по этому дню смотрели, каким будет лето. Если дует тёплый ветер, то ждали тёплого дождливого лета. Если снег, мороз, северный ветер, то летом тепла не будет. А если с утра зарядит дождь, то лить будет всё лето. И хотя погода еще может быть достаточно холодной, с этого дня прекращаются устойчивые морозы.",vinitsa
74,Четверг,16,марта,07:14,19:14,+5°,+1°,11.0°, 1989,-21.4°, 1987 ,"  В Виннице облачная погода продержалась весь день. После полудня дождю, который начался утром, пришел на смену дождь со снегом и продолжался до завершения дня.  "," Народный прогноз погоды: В этот день почитается память протоиерея Петра Турчанинова. В прежние времена заметили, какова середина марта - таково и лето. У крестьян была традиция обходить крест-накрест поле, обозначая тем, что солнцу недосуг отдыхать, надобно, мол, вести влагу, снежицей поле поить. С этого дня для огородников начинается подготовка картофеля на посадку.",vinitsa
75,Пятница,17,марта,07:12,19:16,+7°,+2°,16.7°, 1990,-17.6°, 1987 ,  На протяжении всего дня небо в Виннице было покрыто облаками. Без осадков.  ," Народный прогноз погоды: 17 марта отмечается день памяти преподобного Герасима Иорданского. В народе Герасима называют Грачевником, потому что с этого дня с теплых стран прилетают грачи: «Грач на горе - так и весна на дворе». Если грач прилетел, через месяц снег сойдет. Когда грач с земли хворостину поднимает - солнечное лето обещает. Если грачи кричат, значит погода скоро испортится (скорее всего будет дождь).",vinitsa
76,Суббота,18,марта,07:10,19:17,+4°,+1°,18.6°, 1989,-18.3°, 1987 ,"  Облачная погода продержалась в Виннице до самого вечера. Утром начался дождь со снегом, который вскоре прекратился. Вечером пошел дождь.  ", Народный прогноз погоды: 18 марта отмечается день памяти мученика Конона Исаврийского. В народе святого Конона называют Огородником. С этого дня начиналась горячая огородная пора. В народе говорили: «На Конона Градаря начинай копать гряды в огороде».,vinitsa
77,Воскресенье,19,марта,07:08,19:19,+4°,+2°,21.1°, 1974,-17.9°, 1948 ,"  С утра и до самого вечера небо в Виннице было скрыто за облаками. С самого утра шел дождь, под вечер его сменил дождь со снегом.  "," Народный прогноз погоды: В этот день почитается память преподобного Иова Анзерского. В небе уже можно увидеть белого аиста, который возвращается в свои родные края. Также может возвращаться и трясогузка, хотя для нее еще рановато.",vinitsa
78,Понедельник,20,марта,07:05,19:20,+6°,+2°,21.2°, 1990,-17.0°, 1948 ,"  С утра и до самого вечера небо в Виннице было скрыто за облаками. Ночью был мелкий дождь, но уже к утру он закончился. Больше осадков не наблюдалось.  "," Народный прогноз погоды: 20 марта отмечается день памяти святого мученика Василия, епископа Херсонского Таврического. Устанавливается уже теплая погода, но холода не спешат отступать: ""С крыш капает, а за нос цапает"", днем весенняя капель, а к вечеру может наступить мороз.",vinitsa
79,Вторник,21,марта,07:03,19:22,+13°,+2°,21.4°, 1974,-20.0°, 1962 ,  Облачная погода продержалась в Виннице до самого вечера. Без осадков.  ," Народный прогноз погоды: 21 марта почитается память преподобных Лазаря и Афанасия Мурманских. Это день весеннего равноденствия. Ночь и день сравнялись по продолжительности. В северном полушарии начинается весна, а в южном - осень. Эта дата считается астрономическим днем рождения весны. Периоды равноденствия отличаются сильными ветрами и бурями. Если в этот день из тёплых краев возвращается жаворонок, то следует ждать тёплую весну. Если облака высоко и плывут по небу быстро, значит погода будет доброй.",vinitsa
80,Среда,22,марта,07:01,19:23,+17°,+6°,22.3°, 1974,-12.2°, 1952 ,"  В Виннице с самого утра на небе не осталось ни одного облака, и до конца дня погода оставалась ясной. Без осадков.  "," Народный прогноз погоды: 22 марта отмечается день памяти 40 мучеников, в Севастийском озере мучившихся. Это вторая встреча весны (первая на Масленицу). Если трясогузка прилетела, то река через 12 дней вскроется; прилет жаворонка предвещал тепло; зяблик — стужу.",vinitsa
81,Четверг,23,марта,06:59,19:25,+9°,+7°,18.7°, 1993,-12.8°, 1952 ,"  В Виннице облачная погода продержалась весь день. С утра и до полудня шел дождь, который вечером начался снова.  "," Народный прогноз погоды: 23 марта отмечается день памяти мученика Кондрата (Кодрата). В старину была пословица, что в этот день «туман съедает снег», то есть указывает на приход тепла. Туман так же указывал на теплую середину мая, а иней - на дождливый день на Исакия Змеевика (12 июня). Синие облака, бегущие по небу, предсказывали тепло и дождь. А еще 23 марта бывает первая в новом году гроза. Рыбаки в этот день обращали внимание на весенние ручьи: если они бегут в лунку, то будет хорошо ловиться плотва.",vinitsa
82,Пятница,24,марта,06:57,19:27,+13°,+6°,17.4°," 2004, 2008",-15.1°, 1956 ,"  Облачная погода продержалась в Виннице до самого вечера. Утро и день прошли без осадков, только ближе к вечеру начался дождь.  "," Народный прогноз погоды: 24 марта почитается память святого Софрония премудрого, патриарха Иерусалимского. Как известно, март - это достаточно холодный месяц, поэтому заморозки и метели для него вполне нормальное явление. В старину заметили, что пушистый иней в этот день предвещает хорошую погоду. ""Если в этот день уходящий март уносит холода, летом будет тепло"". В это время начинается раннее сокодвижение березы.",vinitsa
83,Суббота,25,марта,06:55,19:28,+8°,+1°,18.6°, 1990,-14.6°, 1963 ,"  Облака в Виннице уже с утра заняли свое место под солнцем, и пасмурная погода держалась до самого вечера. Вечером был дождь.  "," Народный прогноз погоды: 25 марта почитается память преподобного Феофана, исповедника Сигрианского и Григория, Папы Римского. В народе этот день называют Феофан Проломи Наст, потому что к этому дню активно сходит снежный покров, почва полностью оттаивает. С этого дня уже можно сеять редис. В старину заметили: если 25 марта туман, то будет большой урожай льна и конопли.",vinitsa
84,Воскресенье,26,марта,06:53,19:30,+4°,0°,20.5°, 1983,-12.8°, 1956 ,"  В Виннице солнце в этот день редко показывалось из-за облаков. В первой половине дня был мелкий дождь со снегом, на смену ему пришел дождь, который к вечеру закончился.  "," Народный прогноз погоды: В этот день отмечается перенесение мощей святителя Никифора, патриарха Константинопольского. В прежние времена приметили: если 26 марта будет туман, то все лето будет дождливое. Внимательно наблюдали за прилётом птиц: если первым из перелётных птиц прилетит жаворонок, значит быть теплу, а если зяблик — будет холодная погода.",vinitsa
85,Понедельник,27,марта,06:51,19:31,+11°,0°,18.5°, 1992,-10.5°, 1956 ,"  Днем и вечером небо в Виннице оставалось ясным, и ничто не напомнило об утренних облаках. Без осадков.  "," Народный прогноз погоды: 27 марта отмечается день памяти святого Феогноста, митрополита Московского. От наших предков к нам дошло такое наблюдение: тот, кому посчастливится услышать гром в этот день, может быть уверенными в том, что лето будет плодородным. Если весной в реках воды не прибавится, лето обещает быть жарким и сухим.",vinitsa
86,Вторник,28,марта,06:48,19:33,+15°,+5°,18.0°, 1977,-10.5°, 1952 ,"  Облачная погода продержалась утром и днем, а к вечеру небо в Виннице прояснилось. Без осадков.  "," Народный прогноз погоды: 28 марта почитается память мучеников Агапия, Пуплия и других. Погоду этого дня предсказывают вода и птицы. В старину заметили: если весенняя вода течёт медленно, то год ожидается тяжёлый. Если же в этот день прилетают чайки, то можно ждать тепла. У наших предков был такой обычай: если в этот день ночью услышишь собачий вой, следует повернуть подушку, дабы сон был хорошим.",vinitsa
87,Среда,29,марта,06:46,19:34,+18°,+5°,18.6°, 1975,-8.7°, 1956 ,"  Начиная с самого утра и до позднего вечера, погода в Виннице оставалась пасмурной. Без осадков.  "," Народный прогноз погоды: В церковных святцах под этим днем числятся три мученика: Саввин, Папа и Трофим. В народе говорили: ""На Саввина сани покинь, телегу подвинь"", «Солнца хоть и нет, а вода все одно бежит». А если же 29 марта была теплая, солнечная погода, то и весна вся обещала быть теплой. Хорошо, когда снег тает от Солнца, а не от дождя: «Когда весна красными днями сгоняет снег - родится хлеб».",vinitsa
88,Четверг,30,марта,06:44,19:36,+12°,+5°,19.5°, 1968,-5.0°, 1952 ,"  Весь день в Виннице было облачно. Днем начался дождь, но он закончился до наступления вечера.  "," Народный прогноз погоды: 30 марта отмечается день памяти преподобного Алексея, прозванного в народе Алексеем Тёплым. На Алексея Тёплого, как правило, бурно тает снег. Если на Алексея тепло, то весна будет тёплой, если холодно - весна запоздает. Большие ручьи от тающего снега предвещали мокрое лето. В прежние времена говорили: «Алексей, человек Божий, зиму-зимскую на нет сводит», «Сверху печет - снизу течет».",vinitsa
89,Пятница,31,марта,06:42,19:37,+13°,+1°,21.4°, 1968,-6.4°, 1969 ,"  В Виннице была ясная погода, но к вечеру небо покрылося облаками. Без осадков.  "," Народный прогноз погоды: 31 марта почитается память святителя Кирилла, архиепископа Иерусалимского. В народе святителя называли Кирилл - ""дери полоз"", потому что с этого времени дороги портились. Если к этому дню прилетело много лебедей, весна будет тёплой. С этого дня начинаются ранние грозы, раннее цветение мать-и-мачехи. Если на склонах холмов появляются первые цветы мать-и-мачехи, значит начало апреля будет тёплым.",vinitsa
90,Суббота,1,апреля,06:40,19:39,+18°,+8°,19.0°, 2002,-5.9°, 2005 ,"  В Виннице солнце в этот день редко показывалось из-за облаков. Утром пошел дождь, но еще в первой половине дня он закончился.  "," Народный прогноз погоды: В этот день почитается память мучеников Хрисанфа и Дарьи. В народе этот день называли «Дарья Грязные Проруби». В это время года приходится обходить грязь у проруби, искать проходы между проталинами. Наши предки об этом дне говорили: «На Дарью проруби мутятся». Если ночью звезд не видно, можно ждать теплой погоды; если день ветреный, то и весь год таким будет. В это время в небе появляются первые коршуны.",vinitsa
91,Воскресенье,2,апреля,06:38,19:40,+21°,+8°,21.9°, 1990,-5.3°, 2004 ,"  В Виннице ясная погода держалась с завидным постоянством, хотя днем была непродолжительная оккупация неба облаками. Без осадков.  "," Народный прогноз погоды: В этот день почитается память преподобного Евфросина Синозерского и святой мученицы Фотины (Светланы). Наши предки в этот день с утра выносили из домов на улицу красочные льнотканные изделия, развешивали их на заборах, воротах, калитках, украшали ветви берёз. В это время бывают первые грозы (более ранние бывают 23-31 марта), распускается серая ольха, если нет морозов. У многих птиц в начале апреля начинается брачный период.",vinitsa
92,Понедельник,3,апреля,06:36,19:42,+22°,+8°,24.4°, 1990,-7.3°, 2004 ,"  В Виннице весь день держалась ясная погода, а вечером на небе появились облака, которые продержались допоздна. Без осадков.  "," Народный прогноз погоды: 3 апреля отмечается день памяти святого Кирилла, епископа Катанского. В народе святого называли Кирилл - дери полоз. Так назван день за то, что в это время портятся дороги и ездить на санях в прежние времена становилось затруднительно. Если в этот день при восходе солнца в небе наблюдаются красные круги, то год обещает быть плодородным. С этого времени начинают набухать почки смородины. Появляются белые трясогузки.",vinitsa
93,Вторник,4,апреля,06:34,19:43,+20°,+9°,21.6°, 1990,-11.0°, 1963 ,"  Погода в Виннице порадовала нас безоблачным утром, но со второй половины дня и до позднего вечера оставалась пасмурной. Весь день прошел без осадков, только вечером начался дождь c грозой.  "," Народный прогноз погоды: 4 апреля почитается память священномученика Василия Анкирского. В народе святого называли Василием Теплым. В подтверждение теплой весенней погоды, в народе сложилось много поговорок, например: «В полдень сосульки роняют в снег слезы горючие». На Василия обычно солнце всегда ярко греть начинает, с крыш капель сыплет. Синие облака указывали на тепло и дождь: ""Первый апрельский дождь воза золотого стоит"", говорили наши предки.",vinitsa
94,Среда,5,апреля,06:32,19:45,+18°,+9°,22.0°, 1946,-6.9°, 1963 ,  На протяжении всего дня небо в Виннице было покрыто облаками. Без осадков.  ," Народный прогноз погоды: В этот день почитается память преподобного Никона, игумена Киево-Печерского монастыря. В народе Никон считается покровителем шашечной игры. В этот день зяблик прилетает. Птицы были носителями каких-то примет, в том числе и погодных, поэтому, в старину, как только птицы возвращались с теплых краев, крестьяне зазывали их ко крыльцу, потчевали крошками, зернышками, льняным семенем. Наши предки заметили: если перелетные птицы летят дружными стаями, весна хорошей будет.",vinitsa
95,Четверг,6,апреля,06:29,19:46,+17°,+8°,24.6°, 1968,-4.6°, 1965 ,"  На протяжении всего дня небо в Виннице было покрыто облаками. Утро и день прошли без осадков, только ближе к вечеру начался дождь.  "," Народный прогноз погоды: 6 апреля отмечается Канун Благовещения и почитается память преподобного Захарии монаха. В народе этот день назывался Похвалы Богородицы: «На похвал Богородицы и птичка похваляется первым яичком». В старину приметили: если ночь на Захария теплая - весна дружная будет; если сойдет к этому дню снег, значит насовсем, если нет - пролежит еще неделю.",vinitsa
